Age,MP,Min,CrdY,CrdR,PKatt,Gls,Ast,PK,Pos_encoded,Comp_encoded
28.0,12,618,0.0,0.0,0.0,2.0,4.0,0.0,3,2
22.0,21,980,4.0,0.0,2.0,2.0,2.0,2.0,7,4
36.0,30,1745,6.0,1.0,6.0,10.0,5.0,5.0,3,1
20.0,27,1405,2.0,0.0,0.0,3.0,1.0,0.0,3,1
24.0,32,2357,9.0,0.0,0.0,3.0,4.0,0.0,0,2
19.0,12,98,0.0,0.0,0.0,0.0,0.0,0.0,7,2
18.0,34,2854,7.0,0.0,0.0,1.0,0.0,0.0,7,2
21.0,27,1251,5.0,0.0,0.0,0.0,1.0,0.0,7,4
29.0,38,2713,3.0,0.0,0.0,0.0,7.0,0.0,0,4
25.0,28,1625,1.0,0.0,0.0,3.0,2.0,0.0,0,4
23.0,26,1553,4.0,0.0,0.0,3.0,2.0,0.0,0,4
30.0,19,677,5.0,1.0,0.0,2.0,0.0,0.0,3,1
26.0,26,416,0.0,0.0,0.0,1.0,0.0,0.0,3,3
20.0,34,1965,3.0,0.0,0.0,2.0,1.0,0.0,7,3
27.0,26,575,0.0,0.0,0.0,2.0,0.0,0.0,3,2
34.0,27,1453,2.0,0.0,0.0,4.0,1.0,0.0,3,2
32.0,1,21,1.0,0.0,0.0,0.0,0.0,0.0,3,3
32.0,30,1638,5.0,0.0,1.0,5.0,0.0,1.0,3,3
23.0,24,1588,4.0,0.0,3.0,8.0,1.0,3.0,7,2
23.0,1,24,1.0,0.0,0.0,0.0,0.0,0.0,7,0
18.0,13,876,1.0,0.0,0.0,0.0,0.0,0.0,0,1
18.0,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34.0,14,875,1.0,0.0,0.0,1.0,0.0,0.0,0,1
30.0,6,426,2.0,0.0,0.0,0.0,0.0,0.0,0,4
23.0,2,19,0.0,0.0,0.0,0.0,0.0,0.0,7,4
19.0,1,48,0.0,0.0,0.0,0.0,0.0,0.0,7,1
24.0,30,1186,2.0,0.0,0.0,4.0,2.0,0.0,7,2
19.0,3,31,0.0,0.0,0.0,0.0,0.0,0.0,7,4
21.0,5,91,1.0,0.0,0.0,0.0,0.0,0.0,7,0
24.0,32,2686,7.0,1.0,0.0,1.0,1.0,0.0,0,1
35.0,23,1472,2.0,0.0,0.0,1.0,0.0,0.0,7,4
23.0,5,334,0.0,0.0,0.0,0.0,0.0,0.0,0,3
23.0,32,2595,9.0,0.0,1.0,7.0,9.0,0.0,7,1
18.0,12,864,1.0,0.0,0.0,0.0,0.0,0.0,0,1
18.0,10,686,2.0,0.0,0.0,0.0,0.0,0.0,0,2
26.0,24,1139,3.0,0.0,0.0,1.0,2.0,0.0,3,3
30.0,12,617,2.0,1.0,0.0,0.0,0.0,0.0,0,1
24.0,29,939,1.0,0.0,0.0,2.0,1.0,0.0,3,2
19.0,14,969,4.0,0.0,0.0,1.0,0.0,0.0,7,1
33.0,25,710,4.0,0.0,0.0,2.0,2.0,0.0,3,1
24.0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,7,4
24.0,24,1139,3.0,1.0,0.0,3.0,2.0,0.0,3,2
16.0,2,14,1.0,0.0,0.0,0.0,0.0,0.0,0,2
26.0,15,1170,2.0,0.0,0.0,2.0,1.0,0.0,3,0
26.0,19,1275,1.0,0.0,0.0,2.0,3.0,0.0,0,0
21.0,30,2497,4.0,0.0,0.0,6.0,8.0,0.0,7,2
21.0,31,832,2.0,0.0,0.0,1.0,1.0,0.0,7,4
20.0,32,2284,2.0,0.0,0.0,0.0,4.0,0.0,0,1
29.0,11,638,2.0,0.0,0.0,2.0,0.0,0.0,3,4
20.0,34,2661,8.0,1.0,0.0,3.0,1.0,0.0,7,3
25.0,27,2273,9.0,1.0,0.0,0.0,0.0,0.0,0,2
32.0,25,1200,3.0,0.0,0.0,0.0,0.0,0.0,0,1
27.0,10,589,0.0,0.0,0.0,0.0,0.0,0.0,0,2
22.0,29,2053,5.0,0.0,0.0,0.0,1.0,0.0,0,4
23.0,13,615,0.0,0.0,0.0,4.0,0.0,0.0,3,2
33.0,6,62,2.0,0.0,0.0,0.0,0.0,0.0,3,4
34.0,19,1510,2.0,0.0,0.0,0.0,0.0,0.0,0,2
28.0,12,811,1.0,0.0,0.0,0.0,1.0,0.0,3,1
19.0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,7,2
20.0,5,27,0.0,0.0,0.0,0.0,0.0,0.0,3,0
23.0,15,610,1.0,0.0,0.0,0.0,1.0,0.0,3,4
24.0,11,407,1.0,0.0,0.0,0.0,0.0,0.0,7,4
30.0,20,1507,3.0,0.0,0.0,0.0,0.0,0.0,0,4
17.0,8,278,2.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,12,116,1.0,0.0,0.0,0.0,0.0,0.0,3,0
17.0,5,49,0.0,0.0,0.0,0.0,0.0,0.0,3,1
29.0,1,54,0.0,0.0,0.0,0.0,0.0,0.0,7,4
30.0,7,431,0.0,0.0,0.0,0.0,0.0,0.0,0,4
20.0,7,288,0.0,0.0,0.0,0.0,0.0,0.0,0,1
20.0,14,1157,2.0,0.0,0.0,0.0,2.0,0.0,7,2
21.0,34,2181,2.0,0.0,0.0,14.0,10.0,0.0,3,2
23.0,24,1938,4.0,2.0,0.0,2.0,1.0,0.0,0,2
27.0,32,2456,4.0,0.0,0.0,3.0,6.0,0.0,7,4
23.0,6,56,0.0,0.0,0.0,0.0,0.0,0.0,7,2
31.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0,1
19.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,2
27.0,15,315,3.0,0.0,0.0,0.0,1.0,0.0,3,1
30.0,20,581,3.0,0.0,0.0,3.0,1.0,0.0,7,3
26.0,4,73,0.0,0.0,0.0,0.0,0.0,0.0,7,0
26.0,33,1755,0.0,0.0,0.0,9.0,4.0,0.0,3,3
23.0,30,2191,6.0,0.0,0.0,1.0,2.0,0.0,7,1
22.0,30,1263,6.0,0.0,0.0,1.0,3.0,0.0,7,1
21.0,31,2330,4.0,1.0,0.0,1.0,4.0,0.0,7,1
21.0,35,2323,4.0,0.0,1.0,11.0,4.0,1.0,3,1
18.0,4,118,0.0,1.0,0.0,0.0,0.0,0.0,0,4
33.0,25,2099,2.0,0.0,0.0,2.0,1.0,0.0,0,1
27.0,38,3420,3.0,0.0,0.0,2.0,0.0,0.0,0,4
32.0,2,22,0.0,0.0,0.0,0.0,0.0,0.0,7,4
24.0,35,3074,7.0,0.0,0.0,1.0,0.0,0.0,0,3
19.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,7,1
25.0,32,2333,6.0,1.0,0.0,1.0,5.0,0.0,0,4
30.0,10,300,2.0,0.0,0.0,3.0,0.0,0.0,3,0
28.0,25,2016,3.0,1.0,0.0,1.0,0.0,0.0,0,2
24.0,11,658,1.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,31,1610,5.0,0.0,0.0,2.0,1.0,0.0,7,0
19.0,5,183,1.0,0.0,0.0,0.0,0.0,0.0,7,1
30.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,7,0
27.0,32,1598,1.0,0.0,0.0,4.0,1.0,0.0,7,0
29.0,22,995,1.0,1.0,0.0,2.0,1.0,0.0,3,1
27.0,30,2445,2.0,0.0,0.0,0.0,2.0,0.0,0,0
28.0,30,2531,7.0,0.0,0.0,2.0,0.0,0.0,0,3
27.0,26,1421,5.0,0.0,0.0,2.0,2.0,0.0,7,1
25.0,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33.0,18,170,2.0,0.0,0.0,1.0,0.0,0.0,3,0
21.0,29,1591,2.0,0.0,0.0,8.0,5.0,0.0,3,0
20.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0,1
19.0,5,69,2.0,0.0,0.0,0.0,0.0,0.0,7,1
20.0,22,1658,6.0,1.0,0.0,0.0,2.0,0.0,7,4
20.0,6,198,0.0,1.0,0.0,0.0,0.0,0.0,7,4
30.0,22,1792,1.0,0.0,0.0,0.0,1.0,0.0,7,2
22.0,29,1523,4.0,0.0,0.0,1.0,1.0,0.0,7,2
32.0,18,1436,4.0,0.0,0.0,0.0,1.0,0.0,0,0
22.0,4,331,0.0,0.0,0.0,0.0,0.0,0.0,0,3
24.0,1,87,0.0,0.0,0.0,0.0,0.0,0.0,0,4
24.0,34,2402,3.0,0.0,0.0,0.0,9.0,0.0,0,4
26.0,35,1677,3.0,0.0,0.0,2.0,7.0,0.0,7,3
29.0,9,580,1.0,0.0,0.0,0.0,2.0,0.0,0,1
21.0,31,2488,5.0,1.0,2.0,9.0,8.0,1.0,7,1
19.0,5,68,1.0,0.0,0.0,0.0,0.0,0.0,0,0
30.0,18,593,1.0,0.0,0.0,2.0,0.0,0.0,3,4
25.0,34,2421,3.0,0.0,0.0,2.0,1.0,0.0,7,1
23.0,32,1864,6.0,0.0,3.0,5.0,4.0,2.0,3,4
19.0,33,1750,0.0,0.0,2.0,6.0,3.0,2.0,7,2
26.0,18,487,3.0,0.0,0.0,1.0,1.0,0.0,7,1
23.0,9,214,0.0,0.0,0.0,0.0,0.0,0.0,3,4
26.0,23,589,4.0,0.0,0.0,2.0,1.0,0.0,7,0
21.0,2,37,0.0,0.0,0.0,0.0,0.0,0.0,3,1
26.0,6,300,2.0,0.0,0.0,0.0,0.0,0.0,7,4
26.0,12,646,2.0,0.0,0.0,0.0,2.0,0.0,7,2
28.0,13,735,0.0,0.0,0.0,1.0,3.0,0.0,3,2
29.0,31,2022,6.0,0.0,0.0,1.0,6.0,0.0,0,0
29.0,10,329,0.0,0.0,0.0,1.0,0.0,0.0,7,2
27.0,26,1645,9.0,0.0,0.0,2.0,0.0,0.0,7,3
20.0,25,2011,6.0,0.0,0.0,1.0,0.0,0.0,0,2
34.0,30,2044,5.0,0.0,0.0,0.0,2.0,0.0,0,1
29.0,36,2339,5.0,0.0,1.0,6.0,7.0,0.0,3,1
26.0,31,2224,6.0,0.0,0.0,0.0,0.0,0.0,7,3
18.0,27,1212,3.0,0.0,0.0,0.0,1.0,0.0,7,3
20.0,17,716,5.0,0.0,0.0,0.0,1.0,0.0,7,4
26.0,11,333,1.0,0.0,0.0,1.0,1.0,0.0,3,0
26.0,2,40,1.0,0.0,0.0,0.0,0.0,0.0,3,0
23.0,21,1453,1.0,0.0,0.0,1.0,1.0,0.0,7,4
17.0,3,242,2.0,0.0,0.0,0.0,0.0,0.0,7,1
29.0,21,1782,5.0,0.0,0.0,0.0,0.0,0.0,0,0
31.0,10,212,0.0,0.0,0.0,0.0,1.0,0.0,0,1
31.0,14,699,0.0,0.0,0.0,0.0,1.0,0.0,7,1
26.0,11,763,4.0,1.0,0.0,0.0,0.0,0.0,0,2
25.0,14,594,2.0,0.0,0.0,1.0,0.0,0.0,7,4
25.0,19,1263,3.0,0.0,0.0,7.0,2.0,0.0,3,0
21.0,30,2482,1.0,0.0,0.0,0.0,1.0,0.0,0,3
28.0,30,2565,11.0,0.0,1.0,5.0,2.0,0.0,7,0
25.0,19,1063,8.0,1.0,0.0,0.0,0.0,0.0,0,1
25.0,12,212,0.0,0.0,0.0,0.0,1.0,0.0,3,0
26.0,30,1534,2.0,0.0,0.0,8.0,0.0,0.0,3,3
25.0,35,3012,1.0,0.0,0.0,0.0,1.0,0.0,0,4
21.0,34,2600,9.0,0.0,0.0,1.0,0.0,0.0,7,4
21.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,7,4
21.0,16,1228,0.0,0.0,2.0,13.0,2.0,1.0,3,2
25.0,34,2963,13.0,1.0,0.0,1.0,0.0,0.0,0,4
22.0,12,356,0.0,0.0,0.0,2.0,1.0,0.0,3,0
28.0,10,184,1.0,0.0,0.0,0.0,0.0,0.0,7,3
28.0,10,197,1.0,0.0,0.0,1.0,0.0,0.0,7,4
31.0,15,1158,0.0,0.0,0.0,0.0,0.0,0.0,0,4
31.0,8,433,1.0,0.0,0.0,1.0,0.0,0.0,0,4
25.0,21,1468,2.0,0.0,0.0,3.0,0.0,0.0,0,4
19.0,31,2559,5.0,0.0,0.0,5.0,2.0,0.0,7,0
27.0,28,1408,7.0,0.0,0.0,2.0,0.0,0.0,7,3
30.0,27,982,3.0,0.0,0.0,2.0,1.0,0.0,7,0
19.0,17,1336,2.0,0.0,0.0,1.0,0.0,0.0,0,2
24.0,9,165,2.0,0.0,0.0,0.0,0.0,0.0,0,4
24.0,35,2727,11.0,1.0,0.0,0.0,1.0,0.0,7,1
26.0,29,2293,6.0,0.0,0.0,6.0,8.0,0.0,7,2
34.0,34,2780,2.0,0.0,0.0,0.0,2.0,0.0,0,1
23.0,19,1042,2.0,0.0,1.0,9.0,1.0,1.0,3,0
23.0,17,733,5.0,0.0,0.0,3.0,0.0,0.0,3,2
21.0,3,16,0.0,0.0,0.0,0.0,0.0,0.0,3,3
20.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,7,2
23.0,13,593,1.0,0.0,0.0,0.0,2.0,0.0,0,0
27.0,21,1054,0.0,0.0,0.0,1.0,2.0,0.0,7,2
20.0,8,476,2.0,0.0,0.0,0.0,0.0,0.0,0,3
25.0,3,166,0.0,0.0,0.0,0.0,0.0,0.0,7,4
22.0,18,1101,3.0,0.0,0.0,0.0,0.0,0.0,0,1
33.0,6,150,1.0,0.0,0.0,0.0,0.0,0.0,0,3
24.0,27,2192,3.0,1.0,0.0,0.0,0.0,0.0,0,2
20.0,20,1618,5.0,1.0,0.0,0.0,0.0,0.0,7,4
20.0,4,162,1.0,0.0,0.0,0.0,0.0,0.0,7,4
23.0,19,1008,2.0,0.0,1.0,8.0,1.0,0.0,3,0
28.0,3,65,0.0,0.0,0.0,0.0,0.0,0.0,0,4
20.0,37,2529,2.0,0.0,3.0,6.0,4.0,2.0,3,4
25.0,15,788,2.0,0.0,0.0,2.0,1.0,0.0,0,0
24.0,8,412,1.0,0.0,0.0,0.0,0.0,0.0,0,3
18.0,3,97,0.0,0.0,0.0,0.0,0.0,0.0,7,2
16.0,24,1151,2.0,0.0,0.0,0.0,1.0,0.0,7,2
19.0,26,1099,2.0,0.0,1.0,3.0,3.0,1.0,7,2
22.0,25,1772,6.0,0.0,0.0,1.0,0.0,0.0,7,2
24.0,29,2435,9.0,0.0,0.0,2.0,3.0,0.0,7,2
25.0,25,1646,1.0,0.0,0.0,2.0,0.0,0.0,7,0
18.0,2,122,0.0,0.0,0.0,1.0,0.0,0.0,0,2
30.0,1,80,0.0,0.0,0.0,1.0,0.0,0.0,7,2
22.0,11,836,3.0,0.0,0.0,1.0,2.0,0.0,7,4
27.0,34,2973,1.0,0.0,1.0,13.0,8.0,1.0,3,3
22.0,34,2987,5.0,0.0,0.0,2.0,0.0,0.0,0,1
22.0,3,270,0.0,0.0,0.0,0.0,0.0,0.0,0,1
24.0,28,1933,6.0,0.0,0.0,1.0,0.0,0.0,0,4
21.0,19,754,4.0,0.0,0.0,0.0,2.0,0.0,0,3
24.0,2,76,0.0,0.0,0.0,0.0,0.0,0.0,7,2
28.0,30,2303,1.0,0.0,0.0,5.0,10.0,0.0,7,0
22.0,30,2511,4.0,0.0,0.0,0.0,1.0,0.0,0,3
32.0,30,1617,4.0,0.0,0.0,1.0,2.0,0.0,7,1
24.0,12,779,3.0,0.0,0.0,0.0,0.0,0.0,0,2
24.0,14,1234,1.0,0.0,0.0,1.0,1.0,0.0,0,2
22.0,8,268,3.0,1.0,0.0,0.0,0.0,0.0,7,4
19.0,29,682,3.0,0.0,0.0,2.0,1.0,0.0,3,4
26.0,17,1075,0.0,0.0,0.0,0.0,1.0,0.0,0,3
22.0,2,120,0.0,0.0,0.0,0.0,1.0,0.0,7,0
27.0,6,540,2.0,0.0,0.0,0.0,0.0,0.0,0,4
24.0,9,386,0.0,0.0,0.0,1.0,2.0,0.0,7,4
25.0,10,449,1.0,0.0,0.0,0.0,0.0,0.0,3,3
24.0,29,991,1.0,0.0,0.0,4.0,2.0,0.0,7,4
23.0,13,350,0.0,0.0,1.0,2.0,0.0,1.0,3,0
29.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2
26.0,18,702,1.0,0.0,0.0,2.0,0.0,0.0,7,3
22.0,10,334,1.0,0.0,0.0,0.0,0.0,0.0,3,3
27.0,29,960,3.0,0.0,0.0,2.0,0.0,0.0,3,3
25.0,6,362,0.0,0.0,0.0,0.0,0.0,0.0,0,4
23.0,33,1390,1.0,0.0,0.0,1.0,3.0,0.0,3,0
21.0,26,1947,2.0,0.0,0.0,3.0,6.0,0.0,0,0
25.0,12,400,0.0,0.0,0.0,2.0,2.0,0.0,3,0
25.0,15,414,1.0,0.0,0.0,1.0,0.0,0.0,7,0
25.0,6,95,0.0,0.0,0.0,0.0,0.0,0.0,0,4
25.0,13,416,2.0,0.0,0.0,1.0,2.0,0.0,7,1
33.0,38,2952,4.0,0.0,8.0,21.0,4.0,8.0,3,1
27.0,12,98,1.0,0.0,0.0,0.0,0.0,0.0,7,3
27.0,11,257,0.0,0.0,0.0,2.0,0.0,0.0,7,0
20.0,9,140,0.0,0.0,0.0,1.0,0.0,0.0,7,1
25.0,29,1687,2.0,0.0,0.0,0.0,0.0,0.0,0,3
21.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,3,1
31.0,25,1729,4.0,0.0,0.0,7.0,2.0,0.0,3,0
19.0,31,1523,8.0,0.0,0.0,5.0,2.0,0.0,3,3
25.0,22,1924,2.0,0.0,0.0,1.0,0.0,0.0,0,4
28.0,18,1541,0.0,0.0,0.0,0.0,2.0,0.0,0,3
24.0,29,2109,0.0,0.0,2.0,18.0,2.0,2.0,3,0
27.0,25,908,4.0,0.0,0.0,5.0,0.0,0.0,3,0
32.0,37,3330,11.0,0.0,0.0,1.0,1.0,0.0,0,3
20.0,4,28,0.0,0.0,0.0,0.0,0.0,0.0,3,4
29.0,18,926,1.0,0.0,0.0,0.0,1.0,0.0,3,3
29.0,23,1396,1.0,0.0,0.0,0.0,1.0,0.0,0,0
22.0,33,2518,4.0,0.0,0.0,2.0,0.0,0.0,7,4
27.0,27,1970,5.0,0.0,0.0,0.0,1.0,0.0,0,2
21.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,3,3
19.0,10,163,0.0,0.0,0.0,1.0,0.0,0.0,7,1
19.0,6,188,1.0,0.0,0.0,0.0,0.0,0.0,7,1
34.0,23,1011,1.0,0.0,0.0,1.0,2.0,0.0,3,2
33.0,33,2869,4.0,1.0,0.0,4.0,2.0,0.0,0,1
23.0,33,2230,6.0,0.0,0.0,2.0,4.0,0.0,7,4
17.0,2,31,0.0,0.0,0.0,0.0,0.0,0.0,7,4
27.0,33,2684,6.0,0.0,0.0,1.0,7.0,0.0,0,0
27.0,15,732,3.0,1.0,0.0,1.0,0.0,0.0,7,2
22.0,38,3351,11.0,0.0,0.0,1.0,2.0,0.0,7,3
33.0,25,628,3.0,1.0,0.0,2.0,0.0,0.0,7,3
24.0,30,1959,2.0,0.0,0.0,1.0,1.0,0.0,7,3
27.0,11,632,3.0,0.0,0.0,0.0,1.0,0.0,0,4
27.0,7,316,0.0,0.0,0.0,0.0,0.0,0.0,0,4
22.0,19,983,4.0,0.0,0.0,2.0,1.0,0.0,0,3
33.0,14,876,5.0,0.0,0.0,0.0,0.0,0.0,0,4
28.0,21,715,1.0,0.0,0.0,1.0,0.0,0.0,0,1
27.0,19,1584,8.0,0.0,0.0,1.0,0.0,0.0,0,2
30.0,28,1879,5.0,0.0,4.0,5.0,6.0,3.0,7,4
27.0,26,1609,2.0,0.0,0.0,3.0,1.0,0.0,3,3
22.0,21,447,3.0,0.0,0.0,0.0,0.0,0.0,7,4
19.0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,7,2
20.0,29,2054,10.0,1.0,0.0,2.0,7.0,0.0,7,2
26.0,34,2659,5.0,0.0,0.0,5.0,3.0,0.0,7,2
21.0,3,252,1.0,0.0,0.0,0.0,0.0,0.0,0,2
16.0,10,206,0.0,0.0,0.0,0.0,0.0,0.0,3,4
21.0,19,1102,2.0,0.0,0.0,1.0,2.0,0.0,7,1
23.0,18,620,0.0,0.0,0.0,1.0,3.0,0.0,3,4
24.0,33,2221,4.0,0.0,0.0,2.0,3.0,0.0,0,4
20.0,2,26,0.0,0.0,0.0,0.0,0.0,0.0,7,2
23.0,23,1134,2.0,0.0,0.0,3.0,2.0,0.0,3,1
31.0,25,1189,5.0,0.0,0.0,0.0,3.0,0.0,7,1
16.0,3,25,0.0,0.0,0.0,0.0,0.0,0.0,3,4
18.0,4,22,0.0,0.0,0.0,0.0,0.0,0.0,7,0
30.0,31,2105,4.0,1.0,2.0,3.0,0.0,2.0,0,0
19.0,8,259,0.0,0.0,0.0,0.0,0.0,0.0,7,1
22.0,27,1424,2.0,1.0,0.0,3.0,0.0,0.0,3,4
26.0,17,1530,4.0,0.0,0.0,1.0,1.0,0.0,0,4
24.0,14,1008,2.0,0.0,0.0,0.0,1.0,0.0,0,4
24.0,12,906,1.0,0.0,0.0,0.0,0.0,0.0,0,1
27.0,17,370,3.0,0.0,0.0,0.0,1.0,0.0,7,1
18.0,18,1106,2.0,0.0,0.0,0.0,0.0,0.0,0,2
37.0,16,483,4.0,0.0,0.0,0.0,0.0,0.0,7,2
31.0,34,1651,3.0,0.0,2.0,3.0,2.0,2.0,7,4
18.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,3,2
36.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,3,4
24.0,18,1087,4.0,0.0,0.0,2.0,3.0,0.0,7,4
24.0,9,573,1.0,0.0,0.0,0.0,0.0,0.0,7,2
19.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,7,2
23.0,26,2191,5.0,0.0,0.0,0.0,1.0,0.0,0,4
21.0,8,226,2.0,0.0,0.0,0.0,0.0,0.0,0,4
19.0,4,103,1.0,0.0,0.0,0.0,0.0,0.0,7,2
26.0,16,606,1.0,0.0,0.0,1.0,1.0,0.0,3,1
26.0,15,1063,2.0,0.0,1.0,5.0,3.0,0.0,3,2
29.0,11,132,2.0,0.0,0.0,0.0,0.0,0.0,3,1
25.0,35,2945,11.0,0.0,0.0,1.0,7.0,0.0,0,1
22.0,28,2144,4.0,0.0,0.0,3.0,1.0,0.0,7,1
31.0,10,830,1.0,0.0,0.0,0.0,0.0,0.0,0,3
18.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0,1
22.0,35,2942,11.0,0.0,0.0,0.0,0.0,0.0,0,1
23.0,23,1656,1.0,0.0,0.0,0.0,4.0,0.0,7,1
32.0,8,609,1.0,0.0,0.0,1.0,0.0,0.0,0,1
21.0,19,455,1.0,0.0,0.0,2.0,1.0,0.0,3,3
32.0,14,484,1.0,0.0,0.0,0.0,0.0,0.0,7,1
21.0,15,1017,1.0,0.0,0.0,1.0,1.0,0.0,7,4
20.0,23,1611,4.0,1.0,0.0,1.0,3.0,0.0,7,1
26.0,15,900,1.0,0.0,0.0,0.0,1.0,0.0,0,4
26.0,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0,4
32.0,24,1494,5.0,0.0,0.0,1.0,0.0,0.0,7,3
19.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3
26.0,27,2070,7.0,0.0,0.0,1.0,1.0,0.0,0,3
22.0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,3
22.0,27,1997,5.0,0.0,0.0,4.0,4.0,0.0,3,2
18.0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,7,4
24.0,32,2696,11.0,0.0,0.0,1.0,3.0,0.0,7,2
28.0,24,1649,1.0,0.0,0.0,0.0,1.0,0.0,0,3
25.0,29,2384,9.0,1.0,3.0,10.0,3.0,2.0,3,4
29.0,30,2620,5.0,1.0,0.0,0.0,0.0,0.0,0,2
19.0,36,2294,7.0,0.0,1.0,8.0,4.0,0.0,3,4
27.0,12,596,0.0,0.0,0.0,0.0,0.0,0.0,7,4
27.0,9,148,0.0,0.0,0.0,0.0,0.0,0.0,7,4
29.0,24,1712,1.0,0.0,0.0,3.0,0.0,0.0,7,4
29.0,35,3074,11.0,0.0,0.0,1.0,3.0,0.0,0,1
27.0,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0,1
20.0,2,34,1.0,0.0,0.0,0.0,0.0,0.0,7,2
27.0,23,1215,4.0,0.0,0.0,0.0,0.0,0.0,7,1
20.0,7,60,1.0,0.0,0.0,0.0,0.0,0.0,3,0
27.0,31,2256,5.0,0.0,0.0,0.0,2.0,0.0,0,4
28.0,7,265,0.0,0.0,0.0,0.0,0.0,0.0,0,2
28.0,5,87,0.0,0.0,0.0,0.0,0.0,0.0,3,4
30.0,7,273,1.0,0.0,0.0,0.0,0.0,0.0,3,1
26.0,31,2269,11.0,1.0,0.0,3.0,1.0,0.0,0,0
19.0,21,1130,2.0,1.0,0.0,0.0,0.0,0.0,0,0
21.0,26,1013,2.0,0.0,0.0,1.0,3.0,0.0,7,0
25.0,12,1060,1.0,0.0,0.0,3.0,0.0,0.0,0,3
25.0,13,910,2.0,0.0,0.0,0.0,1.0,0.0,0,3
34.0,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27.0,22,857,2.0,0.0,0.0,1.0,1.0,0.0,7,3
29.0,27,2416,6.0,0.0,0.0,1.0,0.0,0.0,0,2
25.0,10,271,1.0,0.0,0.0,1.0,2.0,0.0,3,4
20.0,2,130,0.0,0.0,0.0,0.0,0.0,0.0,0,1
20.0,12,734,1.0,0.0,0.0,0.0,0.0,0.0,0,0
26.0,34,2585,3.0,0.0,0.0,0.0,1.0,0.0,0,1
23.0,26,2185,8.0,0.0,0.0,1.0,0.0,0.0,0,0
22.0,10,596,1.0,0.0,0.0,1.0,0.0,0.0,0,2
26.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,3,4
26.0,22,640,3.0,0.0,0.0,1.0,1.0,0.0,3,1
19.0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,7,1
19.0,4,181,2.0,0.0,0.0,0.0,0.0,0.0,0,2
17.0,7,324,0.0,0.0,0.0,0.0,0.0,0.0,3,2
20.0,30,2041,3.0,0.0,0.0,8.0,11.0,0.0,3,2
20.0,4,45,1.0,0.0,0.0,0.0,0.0,0.0,3,3
19.0,16,379,0.0,0.0,0.0,1.0,0.0,0.0,0,0
26.0,14,302,0.0,0.0,0.0,0.0,1.0,0.0,7,1
26.0,6,108,0.0,0.0,0.0,0.0,0.0,0.0,3,3
27.0,8,259,1.0,0.0,0.0,1.0,0.0,0.0,0,3
24.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,7,3
24.0,8,146,2.0,0.0,0.0,0.0,0.0,0.0,7,1
27.0,30,2348,6.0,0.0,0.0,0.0,2.0,0.0,7,2
22.0,26,1892,5.0,0.0,0.0,1.0,0.0,0.0,7,2
26.0,4,131,0.0,0.0,0.0,0.0,0.0,0.0,7,3
28.0,5,254,3.0,0.0,0.0,0.0,0.0,0.0,0,1
29.0,29,2117,9.0,0.0,0.0,2.0,3.0,0.0,7,3
20.0,10,253,1.0,0.0,0.0,1.0,0.0,0.0,7,0
25.0,26,925,0.0,0.0,0.0,3.0,2.0,0.0,3,4
19.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,4
20.0,6,540,1.0,0.0,0.0,0.0,0.0,0.0,0,4
30.0,33,2140,12.0,0.0,0.0,4.0,1.0,0.0,7,1
17.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,3,4
20.0,14,1121,4.0,0.0,0.0,1.0,0.0,0.0,7,2
23.0,34,2435,3.0,1.0,0.0,3.0,1.0,0.0,7,1
19.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,7,2
29.0,21,1111,1.0,0.0,0.0,1.0,1.0,0.0,7,4
